,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,License_number,Brand,Type_of_Veihcle,Veihcle_Model,Production_Year,Engine_Size,Country,LastTestDT,TokefDT,Importer,RoadDT,Engine Type
11093,12317,12317,12317,90690701,6.0,1,GLE434 EDGEB3,2018,,1,2021,2022,0,2018,1
11094,12318,12318,12318,90535701,11.0,1,XC90T8 LFBA,2018,,6,2021,2022,0,2018,2
11095,12319,12319,12319,90547201,6.0,1,MERCEDES GLC350E,2018,,3,2021,2022,0,2018,2
11096,12320,12320,12320,90509701,8.0,1,X5 XDRIVE40E KTOC,2017,,1,2021,2022,0,2017,2
11097,12321,12321,12321,90636901,8.0,1,B.M.W X5 40E KTOC,2018,,1,2021,2022,0,2018,2
11098,12322,12322,12322,90306901,6.0,1,GLC350E____253.354,2018,,3,2021,2021,1,2018,2
11099,12323,12323,12323,90683001,8.0,1,X5 KTOC,2018,,1,2021,2022,0,2018,2
11100,12324,12324,12324,90603501,8.0,1,X5 KTOC,2018,,1,2021,2022,0,2018,2
11101,12325,12325,12325,9045972,8.0,1,FE4C,2010,,1,2021,2021,0,2010,1
11102,12326,12326,12326,9315278,6.0,1,S500 4 MATIC222085,2015,,3,2021,2022,0,2015,1
11103,12327,12327,12327,9806879,9.0,1,W92K,2017,,5,2021,2022,0,2017,4
11104,12328,12328,12328,9655573,6.0,1,CL 63 AMG מרצדס,2012,,3,2021,2022,0,2012,1
11105,12329,12329,12329,9075575,6.0,1,ML 350 DA2EB,2013,,1,2021,2022,0,2013,4
11106,12330,12330,12330,9900579,8.0,1,X5XDRIVE 40E______,2017,,1,2021,2022,0,2017,2
11107,12331,12331,12331,9569472,6.0,1,ML350,2011,,1,2021,2022,0,2011,4
11108,12332,12332,12332,9292575,6.0,1,E350 HF8JB,2014,,3,2021,2022,0,2014,1
11109,12333,12333,12333,90153901,6.0,1,GLE550E PLUG DA6DB,2017,,1,2021,2022,0,2017,2
11110,12334,12334,12334,9905374,6.0,1,ML 350 DASHB,2013,,1,2021,2022,0,2013,1
11111,12335,12335,12335,9455575,6.0,1,ML 350 166.024,2014,,3,2021,2022,0,2014,4
11112,12336,12336,12336,9776179,12.0,1,A2A,2017,,3,2020,2022,0,2017,2
11113,12337,12337,12337,9689175,6.0,1,ML 350 DA5HB,2014,,1,2021,2022,0,2014,1
11114,12338,12338,12338,9905275,8.0,1,X5____________KROC,2014,,1,2021,2022,0,2014,1
11116,12340,12340,12340,9918771,13.0,1,SKKE3,2010,,1,2021,2021,0,2010,1
11118,12342,12342,12342,90078101,8.0,1,KTOC,2017,,1,2021,2022,0,2017,2
11119,12343,12343,12343,9454279,2.0,1,אוברל שירוקי JFCG,2015,,1,2021,2022,0,2015,1
11120,12344,12344,12344,9756376,4.0,1,קרוזרGSJ15L-GKASKA,2015,,2,2021,2022,0,2015,1
11121,12345,12345,12345,9853175,4.0,1,סיינהGSL30L-PFTQKA,2014,,1,2021,2022,0,2014,3
11122,12346,12346,12346,9180774,7.0,1,JEAG,2013,,1,2021,2022,0,2013,1
11123,12347,12347,12347,9968072,6.0,1,221.056,2010,,3,2021,2021,0,2010,1
11124,12348,12348,12348,9020270,10.0,1,GYLןOL-CWXGKA,2014,,2,2021,2021,0,2014,1
11125,12349,12349,12349,9924673,4.0,1,לקסוסGSE21L-AETLHA,2012,,2,2021,2022,0,2012,1
11126,12350,12350,12350,90147101,8.0,1,X 1_VN11,2010,,3,2021,2021,0,2010,4
11127,12351,12351,12351,9831179,6.0,1,222032_S350,2016,,3,2021,2022,0,2016,4
11128,12352,12352,12352,9146376,6.0,1,222132_S350 מרצדס,2014,,3,2021,2022,0,2014,4
11129,12353,12353,12353,9846476,6.0,1,E250______________,2015,,3,2021,2022,0,2015,4
11130,12354,12354,12354,9346672,6.0,1,BB5G,2010,,1,2021,2022,0,2010,1
11131,12355,12355,12355,9983375,4.0,1,סיינהSSL30L-PRTEKA,2014,,1,2021,2022,0,2014,1
11132,12356,12356,12356,9183078,5.0,1,RL3H9,2010,,1,2021,2021,0,2010,1
11133,12357,12357,12357,9996571,6.0,1,221.056,2010,,3,2021,2022,0,2010,1
11134,12358,12358,12358,9105673,7.0,1,A5CG,2011,,4,2021,2022,0,2011,1
11135,12359,12359,12359,90688501,8.0,1,650I FK113,2006,,3,2021,2022,0,2006,1
11136,12360,12360,12360,9982679,12.0,1,970__פנמרה,2016,,3,2021,2022,0,2016,2
11137,12361,12361,12361,90652801,6.0,1,213 501,2018,,3,2021,2022,0,2018,2
11138,12362,12362,12362,91113901,8.0,1,BMW 7D010,2018,,3,2021,2022,0,2018,2
11139,12363,12363,12363,90467501,6.0,1,E350E 213.050,2018,,1,2021,2022,0,2018,2
11140,12364,12364,12364,90673101,8.0,1,740E,2017,,3,2021,2022,0,2017,2
11141,12365,12365,12365,9803879,6.0,1,E 350 E 213.050,2017,,3,2021,2022,0,2017,2
11142,12366,12366,12366,9706679,6.0,1,213050__E350E,2017,,3,2021,2022,1,2017,2
11143,12367,12367,12367,9599279,6.0,1,213050,2017,,3,2021,2022,1,2017,2
11144,12368,12368,12368,9602679,6.0,1,E350E PLUG 213 050,2017,,3,2021,2022,1,2017,2
11145,12369,12369,12369,9704779,6.0,1,S500E,2016,,3,2021,2022,0,2016,2
11146,12370,12370,12370,9098875,12.0,1,BOXTER A81,2013,,3,2021,2022,0,2013,1
11147,12372,12372,12372,9924722,4.0,5,לנד VDJ200L-GNTEZW,2011,,2,2021,2022,1,2011,4
11148,12373,12373,12373,5877522,13.0,5,CK20906,2013,,1,2021,2022,0,2013,1
11149,12374,12374,12374,5803221,8.0,1,BMW X5 ZV81,2015,,3,2021,2022,0,2015,1
11150,12375,12375,12375,7103422,4.0,5,LC 200 VX-R_______,2009,,2,2021,2022,1,2009,1
11151,12376,12376,12376,2335421,4.0,5,200LC,2019,,14,2021,2022,1,2019,4
11152,12377,12377,12377,7905922,4.0,5,UZJ200L-GNAEKW,2009,,2,2020,2021,0,2009,1
11153,12378,12378,12378,2262822,4.0,5,UDJ200L-GNTNZV,2016,,2,2020,2022,0,2016,4
11154,12379,12379,12379,3504621,4.0,1,TX PRADO,2010,,2,2021,2021,0,2010,4
11155,12381,12381,12381,5809121,14.0,1,CHARGER DXBG,2018,,1,2021,2022,1,2018,1
11156,12382,12382,12382,5801021,13.0,1,WA5E,2014,,4,2021,2022,1,2014,1
11157,12383,12383,12383,9518269,7.0,1,R48K_שירוקי גרנד,2008,,1,2020,2021,0,2008,1
11158,12384,12384,12384,9526369,9.0,1,LSAA רובר ג'ריינ,2009,,1,2020,2021,0,2009,1
11159,12385,12385,12385,9081073,12.0,1,CAYENNE S 92A,2012,,3,2020,2021,0,2012,1
11160,12386,12386,12386,91453501,6.0,1,C350E 205.047,2019,,3,2019,2022,0,2019,2
11162,12388,12388,12388,9356155,6.0,1,450SL 107044,1979,,1,2021,2022,0,1979,1
11163,12389,12389,12389,91376201,3.0,1,FORD MOSTANG P8T,2019,,1,2019,2022,0,2019,1
11164,12390,12390,12390,9358255,6.0,1,230GE 460.239,1984,,3,2020,2022,0,1984,1
11165,12391,12391,12391,5973522,8.0,1,C00PER XR31,2019,,5,2019,2021,1,2019,1
11166,12393,12393,12393,4372122,4.0,5,GXR______קרוזר לנד,2011,,2,2020,2022,1,2011,1
11167,12394,12394,12394,8582722,4.0,5,LAND CRUISER 200__,2008,,2,2021,2021,1,2008,4
11168,12395,12395,12395,8008422,4.0,5,VDJ2002-GNTNZ,2012,,2,2021,2022,1,2012,4
11169,12396,12396,12396,9309655,6.0,3,מרצדס,1980,,3,2021,2022,0,1980,1
11170,12397,12397,12397,9225921,4.0,5,קרוזר לנד טויוטה,2016,,2,2021,2022,1,2016,4
11171,12398,12398,12398,9681569,6.0,1,221.171,2009,,3,2021,2022,0,2009,1
11172,12399,12399,12399,9703369,7.0,1,לרדו שירוקי S48P,2009,,1,2021,2021,0,2009,3
11173,12400,12400,12400,9064455,13.0,1,AX07,1985,,1,2021,2022,0,1985,1
11174,12401,12401,12401,9291055,6.0,3,MERCEDES 601,1981,,3,2020,2022,0,1981,1
11176,12405,12405,12405,5806721,3.0,1,EXPEVITION U1G,2017,,1,2021,2022,1,2017,1
11177,12406,12406,12406,9261155,13.0,1,CORVETTE YY218,1989,,1,2020,2022,0,1989,1
11178,12407,12407,12407,9673861,12.0,1,9PA קאיין,2008,,3,2020,2021,1,2008,1
11179,12409,12409,12409,9097155,13.0,1,AY07 קורבט,1985,,1,2020,2021,0,1985,1
11180,12411,12411,12411,9191455,13.0,1,7L4H17,1975,,1,2020,2021,0,1975,1
11181,12412,12412,12412,9227355,3.0,1,THUNDERBIRD___6Y87,1976,,1,2019,2020,0,1976,1
11182,12413,12413,12413,9325255,16.0,1,ROMEO ALFA 541000,1980,,7,2019,2021,0,1980,1
11183,12414,12414,12414,90436201,6.0,1,GLE 550E DA6D37,2017,,1,2020,2021,0,2017,2
11184,12415,12415,12415,90687701,4.0,1,GDJ150L- GKFEYW,2018,,2,2018,2021,1,2018,4
11185,12416,12416,12416,9551676,2.0,1,לימיטד שירוקי JFBG,2014,,1,2020,2021,0,2014,1
11186,12417,12417,12417,91476201,3.0,1,FORD MUSTANG P8U,2019,,1,2019,2022,0,2019,1
11187,12418,12418,12418,9689375,6.0,1,S550 VG8CB,2014,,3,2020,2021,0,2014,1
11188,12419,12419,12419,9882072,6.0,1,207.457 - E350,2010,,3,2020,2021,0,2010,1
11190,12421,12421,12421,9788076,9.0,1,ROVER EVOQE VA2B,2015,,5,2020,2021,0,2015,4
11191,12422,12422,12422,9302973,8.0,1,ZW0C5,2011,,1,2020,2021,0,2011,4
11192,12423,12423,12423,9552274,9.0,1,LSAA,2012,,5,2020,2021,0,2012,4
11194,12425,12425,12425,9245379,8.0,1,I8 2Z21,2015,,3,2019,2021,0,2015,2
11195,12426,12426,12426,90298401,8.0,1,XDRIVE 40E X5_KTOC,2017,,1,2020,2021,0,2017,2
11196,12427,12427,12427,9579572,8.0,1,FG8C,2011,,1,2020,2021,0,2011,1
11197,12428,12428,12428,9909271,8.0,1,FG2C,2011,,1,2020,2022,0,2011,1
11198,12431,12431,12431,90613101,7.0,1,RC1C,2017,,4,2020,2021,0,2017,1
11199,12433,12433,12433,9929474,4.0,1,הברידAVV5OL-CEXGBA,2013,,1,2020,2021,0,2013,1
11200,12434,12434,12434,91088001,8.0,1,BMW X5,2019,,1,2020,2022,0,2019,2
11202,12438,12438,12438,9150555,3.0,1,THUNDERBURD____S14,1978,,1,2019,2021,0,1978,1
11203,12439,12439,12439,9106255,3.0,1,MUSTANG J16,1969,,1,2020,2021,0,1969,1
11204,12440,12440,12440,5632822,8.0,1,X3 WY91,2017,,3,2020,2021,1,2017,1
11205,12441,12441,12441,8383122,8.0,1,328XIA VT73,2008,,3,2020,2021,1,2008,1
11207,12448,12448,12448,9116355,5.0,6,SC14 גולדוינג,1985,,1,2020,2021,0,1985,1
11208,12449,12449,12449,9791579,6.0,1,GL500,2017,,1,2020,2021,0,2017,1
11210,12452,12452,12452,9226755,8.0,1,BB23 I325,1987,,3,2021,2022,0,1987,1
11211,12454,12454,12454,9262355,13.0,1,CAMARO FP21F2,1988,,1,2021,2022,0,1988,1
11213,12456,12456,12456,92301601,6.0,1,E300E,2020,,3,2021,2021,0,2020,2
11214,12457,12457,12457,92115801,8.0,1,530E JA91,2019,,3,2020,2022,0,2019,2
11215,12458,12458,12458,9863774,4.0,1,GX460_______לקסוס,2012,,2,2021,2022,0,2012,1
11216,12459,12459,12459,9900771,7.0,1,R4GK,2010,,1,2021,2022,0,2010,3
11217,12460,12460,12460,9062472,6.0,1,164.186,2010,,1,2021,2022,0,2010,1
11218,12461,12461,12461,9486572,8.0,1,FFOC,2010,,1,2021,2022,0,2010,4
11219,12462,12462,12462,9028672,7.0,1,A5D1,2011,,1,2021,2022,0,2011,1
11220,12463,12463,12463,9113872,7.0,1,R5GG,2011,,1,2020,2021,0,2011,1
11221,12464,12464,12464,9525473,6.0,1,207.457,2011,,3,2021,2022,0,2011,1
11222,12465,12465,12465,9191571,6.0,1,221.156,2009,,3,2021,2021,0,2009,1
11223,12466,12466,12466,9793273,4.0,1,קאמריAVV5OL-CEXNBA,2012,,1,2021,2022,0,2012,1
11224,12467,12467,12467,9896978,8.0,1,2Z21,2015,,3,2021,2022,0,2015,2
11225,12468,12468,12468,92271601,3.0,1,LINKOLEN J2L,2021,,1,2021,2022,0,2021,1
11226,12469,12469,12469,91484901,6.0,1,660 631,2019,,1,2019,2022,0,2019,2
11227,12470,12470,12470,90598101,2.0,1,RIEB,2017,,1,2021,2022,0,2017,1
11228,12471,12471,12471,90682301,2.0,1,GRAND CHROKEE JFBG,2018,,1,2021,2022,0,2018,1
11229,12472,12472,12472,91130601,6.0,1,G63 AMG 463.276,2019,,3,2019,2022,1,2019,1
11230,12474,12474,12474,90112201,8.0,1,KTOCX5,2016,,1,2020,2021,0,2016,2
11231,12475,12475,12475,90078601,6.0,1,GLE550E DA6 DBX,2017,,1,2021,2022,0,2017,2
11232,12476,12476,12476,9850079,1.0,1,ESCALDDE CK15706,2017,,1,2021,2022,0,2017,1
11233,12477,12477,12477,9603872,8.0,1,X5 D35_ZWOC,2011,,1,2021,2022,0,2011,4
11236,12480,12480,12480,9974273,4.0,1,לקסוסGGL15L-CWTGKA,2012,,4,2021,2022,0,2012,1
11237,12481,12481,12481,9251773,6.0,1,ML350 DASH,2012,,1,2020,2021,1,2012,1
11238,12482,12482,12482,9488879,12.0,1,השרופ ןייאק S 92A,2016,,3,2021,2022,0,2016,2
11239,12483,12483,12483,9769269,8.0,1,FG4C_X6,2010,,1,2021,2022,0,2010,1
11240,12484,12484,12484,9215073,2.0,1,אוברנלד שרוקי JFCG,2012,,1,2020,2021,1,2012,1
11241,12485,12485,12485,9903276,6.0,1,לונג 222 132,2014,,3,2021,2021,0,2014,4
11242,12486,12486,12486,9250778,6.0,1,E350 HFSKB,2014,,3,2021,2022,0,2014,1
11243,12487,12487,12487,9456273,6.0,1,LJ7DD6,2012,,1,2021,2022,0,2012,1
11244,12488,12488,12488,9204775,7.0,1,TOWNׂCOUNTRY C1BG,2012,,4,2021,2021,0,2012,1
11245,12489,12489,12489,9744672,6.0,1,S350________221156,2010,,3,2021,2021,0,2010,1
11246,12490,12490,12490,92305401,2.0,1,CHEROKI,2020,,1,2021,2022,0,2020,4
11247,12492,12492,12492,92143601,6.0,1,205.086,2019,,3,2021,2022,0,2019,1
11248,12493,12493,12493,92213901,6.0,1,E300E 213.053,2020,,3,2021,2022,0,2020,2
11249,12494,12494,12494,90091601,6.0,1,205047_C350E,2017,,3,2021,2022,0,2017,2
11250,12495,12495,12495,91662701,6.0,1,E200 238.342,2019,,3,2021,2022,0,2019,1
11251,12496,12496,12496,9837778,6.0,1,S-500 222.163,2016,,3,2020,2022,0,2016,1
11252,12497,12497,12497,9401572,1.0,1,NAEY לקשורי קאדילק,2011,,8,2021,2022,0,2011,1
11253,12499,12499,12499,9659472,7.0,1,לימיט שירוקי גראנד,2011,,1,2021,2022,0,2011,1
11255,12501,12501,12501,90801601,3.0,1,FORD MUSTANG P8U,2018,,1,2021,2022,0,2018,1
11256,12502,12502,12502,91377901,8.0,1,BMW 540I JB91,2018,,3,2021,2022,0,2018,1
11257,12503,12503,12503,90031801,6.0,1,166.063,2017,,1,2021,2022,1,2017,2
11258,12505,12505,12505,9910076,9.0,1,רובר ג'ראנ GA2K,2015,,5,2021,2022,0,2015,4
11259,12506,12506,12506,9773371,6.0,1,164.12,2009,,1,2021,2022,0,2009,4
11260,12507,12507,12507,9702874,4.0,1,הילנדGSU45L-ARAHKA,2013,,1,2021,2022,0,2013,3
11261,12508,12508,12508,9781872,8.0,1,F68C X6,2010,,1,2020,2021,0,2010,1
11262,12509,12509,12509,91176301,12.0,1,PORSCHE PANAMERA,2018,,3,2019,2021,0,2018,2
11264,12511,12511,12511,9452772,8.0,1,XDRIVE35I X5 ZV4C,2010,,1,2020,2021,0,2010,1
11265,12512,12512,12512,9706779,9.0,1,WA2K,2017,,5,2020,2021,0,2017,4
11266,12513,12513,12513,9563873,8.0,1,X3____________WX5C,2011,,1,2020,2021,0,2011,1
11267,12514,12514,12514,9226155,12.0,1,944_______________,1984,,3,2020,2021,0,1984,1
11268,12515,12515,12515,9322055,16.0,1,ALFA ROMEO GTV6,1984,,7,2019,2022,0,1984,1
11270,12518,12518,12518,9245155,1.0,1,ELDORADO HL57,1984,,1,2020,2021,0,1984,1
11271,12519,12519,12519,5974122,4.0,1,ZWE21IL-DHXNBW,2020,,20,2020,2021,1,2020,1
11273,12521,12521,12521,9405776,8.0,1,525D XA31,2013,,3,2020,2021,0,2013,4
11274,12522,12522,12522,9454879,3.0,1,MUSTANG P8E,2015,,1,2020,2021,0,2015,1
11277,12530,12530,12530,9151855,5.0,6,SC02-GL1100,1983,,1,2020,2021,0,1983,1
11281,12539,12539,12539,9353068,3.0,1,K48,2007,,4,2020,2021,0,2007,3
11282,12540,12540,12540,9002368,7.0,1,R48K שירוקי גרנד,2007,,1,2020,2021,0,2007,3
11283,12541,12541,12541,9445468,6.0,1,164.871 GL-450,2008,,1,2020,2021,0,2008,1
11284,12542,12542,12542,9321368,7.0,1,R48R שירוקי גרנד,2008,,1,2020,2021,0,2008,1
11285,12543,12543,12543,9029755,1.0,1,AF23 - פליטווד,1983,,1,2020,2021,0,1983,1
11286,12544,12544,12544,9092255,6.0,1,SL380 107.045,1984,,3,2020,2022,0,1984,1
11287,12546,12546,12546,9025255,3.0,1,Y82A,1978,,1,2020,2021,0,1978,1
11288,12547,12547,12547,9052755,6.0,1,107044_SL450,1980,,3,2020,2021,0,1980,1
11289,12548,12548,12548,9112855,6.0,1,SEC500-126044_____,1985,,3,2020,2021,0,1985,1
11290,12549,12549,12549,9626569,13.0,1,4371S - קורבט,1972,,1,2020,2021,0,1972,1
11291,12551,12551,12551,9161255,13.0,1,YY07 קורבט,1987,,1,2020,2021,0,1987,1
11292,12552,12552,12552,9795661,8.0,1,FE43 X5,2008,,3,2020,2021,0,2008,1
11293,12553,12553,12553,9899461,3.0,1,U73-אקספלורר,2008,,1,2020,2021,0,2008,3
11294,12554,12554,12554,9389768,6.0,1,164.822 - GL320,2008,,1,2020,2021,0,2008,4
11295,12555,12555,12555,9808668,7.0,1,שירוקי גרנד,2009,,1,2020,2022,0,2009,3
11296,12556,12556,12556,9860061,7.0,1,R58N-שירוקי גרנד,2008,,1,2020,2021,0,2008,3
11298,12559,12559,12559,9292671,6.0,1,CB6FB - R-350,2010,,1,2020,2021,0,2010,1
11299,12560,12560,12560,9617769,7.0,1,G682 - קומנדר,2008,,1,2020,2021,0,2008,1
11300,12561,12561,12561,9447469,6.0,1,ML63 AMG.164.177,2008,,1,2020,2021,0,2008,1
11301,12562,12562,12562,9828668,7.0,1,R49Kשירוקי גראנד,2008,,1,2020,2021,0,2008,1
11302,12563,12563,12563,9396771,6.0,1,ML350 4 MAT164 186,2008,,1,2020,2021,0,2008,1
11303,12564,12564,12564,9798868,7.0,1,R48K שירוקי גרנד,2008,,1,2020,2021,0,2008,1
11304,12565,12565,12565,9418371,6.0,1,164186_ML350,2010,,3,2020,2021,0,2010,1
11305,12566,12566,12566,9647669,7.0,1,לר שירוקי גרנדRR7G,2009,,1,2020,2021,0,2009,1
11306,12567,12567,12567,9987769,4.0,1,ASV40L-CETNKA,2010,,1,2021,2022,0,2010,1
11307,12568,12568,12568,9194768,13.0,1,קורבט,2007,,1,2021,2021,0,2007,1
11308,12569,12569,12569,9418769,6.0,1,לימוזינה S350,2009,,3,2021,2022,0,2009,1
11309,12570,12570,12570,9606368,7.0,1,A641 - גייפ ראנגלר,2008,,1,2021,2021,0,2008,1
11310,12571,12571,12571,9385869,7.0,1,N58K - ליברטי,2009,,1,2021,2022,0,2009,1
11311,12572,12572,12572,9924869,6.0,1,164.186 - LM350,2010,,1,2021,2022,0,2010,1
11312,12573,12573,12573,9824968,12.0,1,S טורבו קאיין,2009,,3,2021,2022,0,2009,1
11313,12574,12574,12574,9841669,4.0,1,GL15L-CWTGKA-RX350,2010,,4,2021,2022,0,2010,1
11315,12576,12576,12576,9258469,7.0,1,R48K_שירוקי גרנד,2008,,1,2021,2021,0,2008,1
11318,12585,12585,12585,6799726,6.0,9,213004,2020,,3,2021,2022,0,2020,4
11319,12586,12586,12586,6762826,6.0,9,MERCEDES,2020,,3,2021,2022,0,2020,4
11320,12587,12587,12587,9555171,4.0,1,סיינהGSL20L-PFAEKA,2008,,1,2020,2021,0,2008,1
11321,12588,12588,12588,9280068,6.0,1,350ML_____________,2008,,1,2020,2021,0,2008,1
11323,12590,12590,12590,9607568,6.0,1,164.186 - ML 350,2009,,1,2020,2022,1,2009,1
11324,12591,12591,12591,9929269,6.0,1,ML350 מרצדס,2009,,1,2020,2021,0,2009,1
11325,12592,12592,12592,9641468,7.0,1,R48Kשירוקי גרנד,2008,,1,2020,2021,0,2008,1
11326,12593,12593,12593,9441769,6.0,1,164.186 - 350ML,2008,,1,2020,2021,0,2008,1
11327,12594,12594,12594,9592969,4.0,1,SU35L-CWAGKA-RX350,2009,,4,2020,2021,0,2009,1
11328,12595,12595,12595,9204069,7.0,1,R48K שירוקי גרנד,2009,,1,2020,2022,1,2009,1
11329,12597,12597,12597,9188869,7.0,1,LK53G,2008,,4,2020,2021,0,2008,1
11330,12598,12598,12598,9172171,5.0,1,CS128,2010,,1,2020,2021,0,2010,1
11331,12599,12599,12599,9907169,6.0,1,CL 600,2009,,3,2020,2021,0,2009,1
11333,12601,12601,12601,9569871,6.0,1,207.357 - E350-CGI,2010,,3,2020,2021,0,2010,1
11334,12602,12602,12602,9585368,3.0,1,T82 GT מוסטאנג,2009,,1,2020,2022,0,2009,1
11335,12603,12603,12603,9307071,6.0,1,221.187 - S-350,2010,,3,2020,2021,0,2010,1
11336,12604,12604,12604,9173769,7.0,1,R54P - קאנטריׂטאון,2008,,4,2020,2021,0,2008,1
11337,12605,12605,12605,9692168,6.0,1,S350______________,2009,,3,2020,2021,0,2009,1
11338,12606,12606,12606,9235068,6.0,1,E350______________,2008,,3,2020,2021,0,2008,1
11339,12607,12607,12607,9709961,6.0,1,221.079 S 500,2007,,3,2020,2021,0,2007,1
11340,12608,12608,12608,9640969,4.0,1,AEV4OL-CEASRA,2009,,1,2020,2021,0,2009,1
11342,12610,12610,12610,9767468,6.0,1,CLS350____________,2009,,3,2020,2021,0,2009,1
11343,12611,12611,12611,9803061,12.0,1,986,2007,,3,2020,2021,0,2007,1
11344,12612,12612,12612,9641861,7.0,1,GP44R,2008,,1,2020,2021,1,2008,1
11345,12613,12613,12613,9470571,7.0,1,קאנטרי אנד R44E,2009,,4,2020,2021,0,2009,1
11346,12614,12614,12614,9402169,6.0,1,221171 S500 L0N9,2009,,3,2020,2021,0,2009,1
11347,12615,12615,12615,9902669,6.0,1,S500LONJ_221.171,2009,,3,2020,2021,0,2009,1
11348,12616,12616,12616,9322671,4.0,1,AHV4OL-CEXGBA,2009,,1,2020,2022,0,2009,1
11349,12617,12617,12617,9768161,6.0,1,209.456-CLK350,2007,,3,2020,2021,0,2007,1
11350,12618,12618,12618,9150055,3.0,1,W67Zמונטריי מרקורי,1963,,1,2021,2022,0,1963,1
11351,12619,12619,12619,9020670,6.0,1,S500E_____________,2017,,3,2021,2022,0,2017,2
11352,12620,12620,12620,9018274,8.0,1,FW11,2012,,3,2021,2022,0,2012,4
11353,12621,12621,12621,9892274,6.0,1,E 400_______207365,2013,,3,2021,2022,0,2013,1
11354,12622,12622,12622,9481579,2.0,1,לטיטוד שירוקי,2015,,1,2021,2022,0,2015,1
11355,12623,12623,12623,9719371,4.0,1,GSV40L-CETSKA,2010,,1,2021,2022,0,2010,1
11356,12624,12624,12624,90124201,1.0,1,S4JKJאסקלייד,2017,,1,2021,2022,0,2017,1
11357,12625,12625,12625,90045601,8.0,1,740E 7D01,2017,,3,2021,2022,0,2017,2
11358,12626,12626,12626,9808771,7.0,1,M617_אימפריאל,1960,,1,2021,2022,0,1960,1
11359,12627,12627,12627,9633976,6.0,1,C 63 AMG 204.077,2014,,1,2021,2022,0,2014,1
11360,12629,12629,12629,2338121,4.0,5,LC200,2020,,14,2020,2021,1,2020,4
11361,12630,12630,12630,8111722,8.0,1,BMW X4_XX11,2015,,1,2019,2020,0,2015,4
11362,12631,12631,12631,9194455,13.0,1,YY218 קורבט,1988,,1,2020,2021,0,1988,1
11363,12633,12633,12633,9217275,6.0,1,CLS350 218.359,2013,,3,2021,2022,0,2013,1
11364,12634,12634,12634,9685178,4.0,1,סיינהGSL30L-PRTEKA,2015,,1,2021,2022,0,2015,1
11365,12635,12635,12635,90402301,8.0,1,EH31 663C,2007,,3,2021,2022,1,2007,1
11366,12636,12636,12636,9993875,6.0,1,CLS 350 218.359,2013,,3,2021,2022,0,2013,1
11367,12637,12637,12637,9204573,6.0,1,CLS 350 218.359,2011,,3,2021,2022,0,2011,1
11368,12638,12638,12638,9638375,6.0,1,UG8CB2_S 550,2014,,3,2021,2022,0,2014,1
11369,12639,12639,12639,9398076,13.0,1,CAMARO FC1E34,2014,,4,2021,2022,0,2014,1
11370,12640,12640,12640,9602273,4.0,1,GSL30L-PRTQVA,2012,,1,2021,2022,0,2012,1
11371,12641,12641,12641,90972001,6.0,1,E350 213501,2017,,3,2021,2022,0,2017,2
11372,12642,12642,12642,90988501,8.0,1,530 E JA91,2018,,3,2021,2022,0,2018,2
11373,12643,12643,12643,90633601,8.0,1,B.M.W 530E JA91,2018,,3,2021,2022,0,2018,2
11374,12644,12644,12644,9618479,6.0,1,205047,2016,,3,2021,2022,0,2016,2
11375,12645,12645,12645,9612179,6.0,1,222.163,2016,,3,2021,2022,0,2016,2
11376,12646,12646,12646,9279655,1.0,1,ELDORADO GL47,1978,,1,2021,2022,0,1978,1
11377,12647,12647,12647,9813771,6.0,1,164.186,2010,,1,2021,2022,0,2010,1
11378,12648,12648,12648,9670578,9.0,1,ספורט רובר LWA2,2015,,5,2021,2022,0,2015,4
11379,12651,12651,12651,9531273,6.0,1,KJ5KB5,2012,,3,2021,2022,1,2012,1
11380,12653,12653,12653,4312521,3.0,1,K8B,2016,,1,2021,2022,0,2016,1
11381,12654,12654,12654,5972522,6.0,1,MERCEDSBENZ-114CDI,2018,,3,2021,2022,0,2018,4
11382,12655,12655,12655,2292021,4.0,2,LN166L PRMDS,2005,,2,2021,2022,1,2005,4
11383,12656,12656,12656,3500421,4.0,5,KDJ150L-GKFEY,2011,,2,2021,2022,1,2011,4
11384,12657,12657,12657,4327321,13.0,1,CHEVROLET,2018,,1,2021,2022,0,2018,1
11385,12658,12658,12658,4213022,4.0,1,JTBKDJ150L-GKFEY,2010,,2,2021,2022,0,2010,4
11386,12659,12659,12659,9392969,6.0,1,164.175 - 500ML,2006,,1,2020,2021,0,2006,1
11387,12660,12660,12660,9356369,7.0,1,R48K_שירוקי גרנד,2009,,1,2020,2021,0,2009,3
11388,12662,12662,12662,9013155,5.0,13,SCO2 - גולדווינג,1981,,1,2021,2022,0,1981,1
11389,12663,12663,12663,9061355,5.0,13,SC02-גולדווין,1982,,2,2021,2022,0,1982,1
11390,12665,12665,12665,9302955,5.0,6,SC220,1989,,1,2021,2022,0,1989,1
11391,12666,12666,12666,91165501,5.0,6,SC612,2019,,2,2021,2022,1,2019,1
11396,12673,12673,12673,91159801,8.0,6,R1250GSAD,2019,,3,2021,2022,1,2019,1
11399,12679,12679,12679,9135555,5.0,6,SC14,1985,,1,2021,2022,0,1985,1
11401,12684,12684,12684,9048769,5.0,6,CB1,1979,,2,2021,2021,0,1979,1
11403,12686,12686,12686,9242755,5.0,6,גולדינג הונדהSC14,1986,,1,2021,2022,0,1986,1
